customer_id,gender,distance,Other,Unknown,Work,arabic,breakfast,burgers,desserts,free delivery,grills,lebanese,salads,sandwiches,shawarma,cakes,crepes,italian,pasta,pizzas,soups,indian,fries,mexican,american,milkshakes,asian,healthy food,japanese,sushi,mojitos,mandazi,omani,manakeesh,kids meal,donuts,fresh juices,ice creams,pancakes,waffles,hot dogs,dimsum,rice,sweets,steaks,pizza,mishkak,biryani,thali,vegetarian,pastry,seafood,chinese,thai,coffee,organic,smoothies,karak,rolls,hot chocolate,pastas,combos,bagels,churros,shuwa,frozen yoghurt,kushari,spanish latte,family meal,kebabs,cafe,fatayers
2IRE3EM-1,1,0.001909735,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2IRI47X-0,0,0.004005986,1,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2IUPDC8-0,1,0.000544717,1,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2IW71HZ-0,0,0.003575299,0,0,1,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2KDPNKJ-0,1,0.001991818,1,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2KDWIJF-0,1,0.004699284,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2KS3J6G-0,1,0.005405916,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2KTZSHK-1,0,0.009359845,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2LGF7QT-0,0,0.00386309,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2LGHMCA-0,0,0.004847332,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2LIKHIJ-0,1,0.000301113,0,0,1,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2LPILUW-2,1,0.000721147,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2LS6BMO-1,1,0.002650198,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2LUZ80I-1,1,0.009074618,0,0,1,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2LWS99M-1,0,0.006830531,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2LWS99M-2,0,0.000525829,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2LWS99M-4,0,0.001038065,1,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2M10Q0D-0,1,0.002709113,1,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2M8IYSD-2,0,0.003786605,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2MMIKEC-0,1,0.007414716,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2MMIKEC-1,1,0.000218441,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2MSF1CH-1,1,0.002772545,1,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2MZVD6K-1,1,0.000172369,0,0,1,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2N04MIR-1,1,0.52597482,1,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2N04MIR-2,1,0.006454846,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2N04MIR-3,1,0.003434259,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2N07XKA-1,1,0.005922167,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2NAKW3U-2,1,0.001404737,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2ND00O0-0,0,0.005315524,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2NS8HDP-1,1,0.526446665,1,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2NS8HDP-2,1,0.003900072,0,0,1,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2NS8HDP-3,1,0.001262868,1,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2NVORPC-0,0,0.004586535,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2NX91EL-0,1,0.003856457,1,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2O67JW9-1,0,0.000573133,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2OD4AZH-3,0,0.015443428,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2OGG8N5-0,1,0.003584164,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2OHZ1T8-2,0,0.006464026,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2OUHRQT-0,0,0.007790943,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2OZYIAA-1,1,0.005438924,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2P19RL6-0,0,0.004033438,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2P3IH0X-1,1,0.005279803,0,0,1,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2P7WT28-1,1,0.003872744,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2P7WT28-2,1,0.003523186,1,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2PDAQ1X-1,1,0.000465259,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2PHAOTP-0,0,0.006145846,0,0,1,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2PK2B85-2,1,0.004807256,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2PVI1MO-0,1,0.000367999,0,0,1,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2PY0L4T-0,1,0.006451635,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2PY0L4T-1,1,0.005540991,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2PY8XE0-1,0,0.007355033,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2Q0GAFJ-0,0,0.013513305,0,0,1,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2Q5D435-0,1,0.000701755,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2QBB6A9-0,1,0.527201413,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2QBB6A9-2,1,0.00546236,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2QD6J9K-1,0,0.005232151,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2QGFUE4-0,0,0.005656828,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2QK9JOI-0,1,0.011027965,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2R5T74R-1,1,0.000650841,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2R6LMM3-0,0,0.010657784,0,0,1,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2R6LMM3-1,0,0.005351344,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2RJDTKW-0,0,0.005909272,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2RMH3KQ-1,1,0.000441288,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2RMPE6R-0,1,0.000436105,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2RT8G9M-1,1,0.012377192,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2RVQCTC-3,1,0.005437393,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2RVQCTC-4,1,0.000535576,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2S1SDBO-2,1,0.005346408,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2S2I4JS-0,0,0.006011815,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2S3N7KX-1,1,0.003612383,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2S8RREA-3,0,0.012483995,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2SFET3F-2,0,0.004763718,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2SPEROX-0,1,0.00050791,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2T4OQWQ-0,1,0.006886825,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2TA5XWM-0,0,0.000118037,0,0,1,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2TET0J2-0,1,0.005309435,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2TV8YTM-0,1,0.006145888,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2TV8YTM-1,1,0.003301117,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2TV8YTM-2,1,0.004453606,0,0,1,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2TWEO9G-0,1,0.003208895,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2TX3Q54-1,1,0.004419293,1,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2U140AP-1,1,0.000739129,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2U82OKT-0,0,0.004956593,0,0,1,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2UBQBES-0,1,0.004641311,0,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2UIIO87-1,1,0.003508837,1,0,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
2UVWA1I-0,1,0.004428697,0,1,0,11,24,40,44,24,11,4,33,42,11,4,3,4,16,8,14,10,20,3,27,11,4,5,2,1,13,1,3,1,15,4,17,10,3,3,5,1,8,3,4,1,2,6,1,1,1,1,1,2,5,1,7,1,2,3,1,1,1,1,1,1,1,1,1,3,7,1
